document	label
이때만 해도 Penelope Cruz , Javier Bardem 세계적인 배우가 될 줄 몰랐는데,,	0
이런거보면 나도 서부시대때 살았으면 하는 마음도 생긴다. 물론 이스트우드처럼	1
기회와 연대에 목마른 헝가리 집시들의 미국 방랑기. 떠나면 괴롭고, 남아도 외롭다.	1
기분좋아지는 영화. 나도 저런 사람을 만날 수 있을까..ㅠ	1
1/2는 비행기 착륙작전이네 ㅡㅡ	0
원한이나 분노, 용서라는 말이 무색하게, 그 모든 것을 말하는 영화	1
재미져요자저죠자쟈져조	1
장애인이든 비장애인이든 같은 생각과 걱정을 하고 있다는 생각이 들었습니다 많은 분들이 보았으면 좋겠어요	1
코렐라인보고 너무기대를해서 그런지 정말 별로..,너무뻔한스토리.. 완성도는높았지만 ...디테일도좋았다 노만의 벨소리같은...ㅋㅋㅋ코렐라인같은영화 한편 더보고싶다	0
나는 남부여의 공주 부여주다 -_-;	0
영상, 음악, 배우의 3박자.... 그냥 10점 주고 싶다	1
잊을 수 없다.. 영화가 끝난 뒤 여기저기서 터져나오는 욕설들..	0
보기 드문, 성찰이 담긴 프랑스 영화의 진수	1
스토리,배역,분장 모두가 너무도 지루하고, 감동이나 몰입이 전혀 안되는 짜증스런 사극이네요..	0
평점이 왜이리 낮아 재밌구먼	1
다시 봐도 잼나는 영화...	1
노다메칸타빌레는 재밌다허나 어쩨서 우에노쥬리님 역할을 감히 윤아로 할수있지?심은하 가 괜찮은데 그드라마 망하게생겼네...	1
상중형님 멋집니다.슈퍼바이크 장수하길	1
볼만한 영화다.	1
99분의 시간이 짧음에도 불구하고 지루함이 느껴진다..	0
어릴때 본 영화라 자세한 평은 못하지만...좋은 기억으로 남아있는 영화~	1
더 이상의 희생자가 나오지 않았으면 하는 마음에 로그인했다.	0
후반부 노래 선곡을 왜 죄다 게이들 노래로 박아넣냐 가족영화에다가	0
머야 이게념없는 시츄에이션은.... 끝도 그렇고..이건머...tv드라마 보다 못한...	0
스릴도 공포도 아닌 어중간함에 경계	0
역시 내 예상이 틀리지 않는 영화 ㅉ	0
이거 좋다는 놈들은 뭐하는 것들이야 ㅡ.ㅡ	0
이건 안봐도 최고다	1
제목만큼 단단한 뚝심을 끌어올리지 못한 아쉬움	0
70년대 그당시 이름없는 그 또는 그녀에게 일어났을법한 이야기.	1
꼭보세요!!ㅜㅜ항상감사하며살아야되요진짜펑펑울엇음	1
처음으로 데이빗 핀처에게 실망한 작품	0
진짜 대박이다. 굿굿굿	1
'영화란 이런 거다.' 의 답안지 같은 영화	1
이서진 연기생활에 최대의 오점	0
2편까지만 만들지.. 3편은 젤 마지막에 봤는대도 기억이 잘.	0
최근에야 봤지만 볼만함 재밌음 제평가가 필요한것 같음	1
강호동씨의 미련함만 본 것 같군요 아주 불쾌했어요	0
꿈도 희망도 미래도 없는 영화 암울함	0
앜! 주인공들 행동이 너무 답답해	0
지식인 사소설 영화.	0
아무말도할수없는...마음이 허하다	1
삼식이짱! 드래곤도 짱!	1
스토리가 아주 약했다기보다는 극적인 스토리 전개가 약간 부족했던 것 같습니다~ 내용상 어쩔수 없는 거겠죠 ~ 저는 김선아씨 를 새롭게 발견하고 왕팬이 되었네요 김선아씨 수고해주셨고 감사드립니다 팬미팅은 언제 할지 궁금해질 정도에요? ^	1
한국 아침드라마가 그럼그렇지...1점도 아까움	0
연애의 기술은 무슨.. 집앞꼬마한테 이야기를 지어내래도 이거보단 재밌겠다	0
아이스 에이지는 내가 어렸을 때 최고로 많이 본 애니메이션 중에 하나였다. 그냥 단순히 웃긴 것 뿐만 아니라 소소한 감동까지 겻들어있어서 지금까지도 기억하고 있다. 요즈음의 왠만한 애니메이션보다는 몇 배나 나은 듯.	1
뭘 말하려는 드라마인지? .. 준영, 도윤의 해피엔딩? 연우의 명장자리? 뭘 잃고 뭘 얻은 것인지? ...	0
억지도 이런 억지가 있나.. 남주캐릭터 성격도 그지같고 머리도 나쁘다.	0
1점도 아깝다...	0
공블리가 실력발휘제대루 못하여 아쉬워요	0
그당시에도 못만들었다생각함	0
유부녀가 쓰리섬을. 전미선 몸 보려고 봤는디 예쁘네유.	0
헬렌 보다 조안쿠삭 한테 더욱 푹 빠져버렸다~ㅡ0ㅡ	1
제발 애들 울리는 사회는 만들지 말자.	1
영화가 아니라 드라마네 드라마야	1
슬픈 맑음. 파문에 주목하라.	1
너무 밋밋한 스토리	0
1점도 아깝다 내생애 최악의 영화 원작을 망치는 감독의 센스가 대단하다	0
빵서로 주고 결혼하잔다 허허	0
미래의선택보다가잼없어서 가정부로갈아탔음 넘잼있네요^^	1
10점을 주고도 아까운 영화!!!	1
담백하고 재미있다. 포스터,제목 바꾸지 마란말야!	1
정말 유치찬란한 와이어 액션에 엉성한 스토리,웬만하면 보지마세요. 좋은 영화는 하드에 저장하는데 이 영화는 미련없이 지웠네요.	0
그냥막장미드...;어느부분에서웃어야될지도모르겟고 전개도너무어수선함...집중잘안됏던 근래에본최악의영화...ㅋ	0
This movie is one of the best moives I've ever. The best of the best	1
오직 겉 핥기로만 시작해서 겉 핥기로만 끝나는 이 느낌.	0
지금 다시 봐도 그럴진 모르겠지만, 당시에는 상당히 감동적이고 교훈적이 었음.	1
이도저도 아닌 스토리. 배우만 믿고 볼 것은 아니다	0
죽기 전에 꼭 봐야할 영화 100선	1
백야행을 안보고 일드를 논하지 말라	1
여자친구랑 극장에서 봤던기억이남는다.... 단둘이서만 극장에서 본 이유가 있었다.	0
한국영화의한계를 여전히 느끼게하는 벗 불륜의 스토리전개는 나름 쿨했다 전반부는,,	0
가면갈수록재미없어짐....	0
2점이상준놈들 뭐냐? 아무리 객관적으로 생각해봐도 정말 재미없다 시간 졸 아깝..평점높힌놈들 평보고 영화봐라 후화한다	0
남자를 멋잇게만들어준영화	1
뭔놈의 의학드라마가 환자는 항상 뒷전이고 암투만 그리고 있냐?그렇다고 스토리가 탄탄하길 하냐? 시청률 떨어질만하다. 같은 엠비씨 의학드라마 '골든타임'이랑 비교하면 완전...에휴;어떻게 의학드라마로 시청률 5퍼가 나오는지..한심 그자체다.	0
한개도 아깝다.... 똥파리 안봤냐?독립영화도 그정도 퀄리티는 나와줘야한다 ㅇ건 머...유치원 학예회 하냐? 평점낚시 간만에 낚여보네 ㅉㅉ	0
끝나기 직전 맨마지막 장면에서 박중훈이 검도하다 몸개그 하는거 완전 대박 ㅎㅎㅎ	1
쿵후팬더가 생각나네요..	0
주인공 여자애의 무술실력이 탁월하다. 마지막 상처부위 손가락 눌러찌르기가 압권	1
버려라.....	0
무슨생각으로 존 무어에게 다이하드란 프랜차이즈를 맡겼는가 ?	0
의사선생님, 그 진지함에 비해 영상미가 아깝습니다.	0
태조랑 태종이 이드라마에 나오는게 역사적인물에 가깝고 이사극은 내가 아주아주어려서못봤는데 연기력+작품성+실제정사랑 야사가 일치하는 사극이다.	1
전편에서 관객들에게 보여준 독특한 웃음과 재미가 사라졌다.	0
단지 재밌으므로 10점	1
사회적 약자를 보호해야 하는 사람은 누구인가,, 과학과 기술이 점점 발달해가면서 오히려 사람들간의 정서적 고리는 약화되어 가고 공동체는 점점 더 모호해져 가는 현실, 자신의 곁에 있는 사람에게 관심을 기울여야 하는 시간은 바로 지금...!	1
하도 재밌다고 해서 봤는데 3화 이상 못보겠더라.. 흔한 추억팔이에 감정을 지불하는 사람이 이렇게나 많다는 것도 놀랍다. 상황에 끼워맞추기 식 나레이션은 손발이 오그라들 정도로 유치하고 가볍다.	0
최고의 배우로 최악의 작품을 만든 영화	0
소소하게 잼있는데 ;;;;	1
와~ 간만에 좋은 공포영화 봤음. 숨막히고 답답한 가운데 느껴지는 스릴.	1
암걸릴거같은연기.. 보는내내짜증만남 연출도연기도 개차반	0
보라카이...생각난다..	1
재난영화중에서도 상당한 수작인듯! 리메이크 해줬으면 하는 작품!	1
너무 감동적 그 자체였다..	1
진구는. 깡패전문배우가아니었다	1
절라 지루하네.	0
이게 왜 평점이 7점대에 불과할까?.. 어쨌든 좋은 원작이 배역진과 좋은 감독을 만나 좋은 영화로 완성되었다.	1
어렸을떄 KBS랑 CNTV에서 재밌게 봤던... 한번보면 빠져나올수 없음!!	1
평론가 명치를 겁나 때리고 싶다. 정말 이 영화 재미없을거라 생각했는데 재미도 있고 내 인생에 도움이 가장큰 영화입니다. 본인이 깨달고 싶으면 꼭 보세요. 인생을 바꿔줄겁니다.	1
다르덴 형제의 사랑 이야기	1
"""""""나제대해서 돈많이벌면 니카메라부터 제일먼저사줄게."""""""	1
평점보고 속았네.. 무간도1 이후로 다 별로다 진짜	0
그때는 진짜 재밌게 봣는데 ㅋㅋㅋㅋㅋㅋ오글거린다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	1
오지은이 예뻐서 한 개 주려다 두 개 준다.	0
배우들의 연기력에 감탄, 또 감탄!!!!	1
아름답고...잘 만들었네요. 주인공 아이의 연기 외모 모두 감탄	1
평가조차 하기싫다..	0
데미무어가교수대위에올랐을떄고백하던그모습최고였습니다	1
어떻게 이따위 고등학생이 할법할 연기하는 배우가 주연이지? 영화가 도저히 공감이안돼	0
사랑은 좋은 기억인듯....	1
역시 중국영화는 무협이 짱이지요 재밌어요	1
많이 약하다.	0
-_- 상영하는 영화관이있는게 이상하네요....영화로써 점수 1점도 아까운듯합니다. 평점이 6점나온게 이상하네요 ㄷㄷㄷ	0
언제 보아도 상큼한 영화^^ 괜찮아^^	1
닥치고 내돈내놔	0
과연	0
재미없고, 보는내내 뭔가 찜찜한 그런 영화..두 여주인공의 행동도 이해가 안됐다. 대체 왜! 제시카알바가 이런 영화에 그런역할로 출연했을까? 참 안타깝다; 그나마 주인공이 잡혔으면 좋겠다고 생각하며 본 내 기대는 어이없는 결말에 무너졌다. 비추	0
연락이 아무것도 아닌 지금보면 가장 이기적인 여자와 가장 호구의 애인되기까지 2년 걸린 연애스토리. 요즘 이런 감성은 멸종했지..	1
멋진달향♡늘본방사수	1
솔직히 큰 감흥없이 봤음, 메시지가 크게 와 닿지 않음. 그게 사실 메시지가 먼지 모르겠음	0
전설의 시작땜시 이건 망할 듯	0
매력이 없고 그저 킬링타임용으로도 친대도 그저 지루하다. 알바의 엉덩이만 볼만함	0
원작만화를 의식한 과도한 설정. 원작의 음침함이 영화에서는 칙칙하고 눅눅하게 변질되 버렸다. 칼부림으로 흩뿌려지는 선혈들의 cg와 화면은 끓는 기름에 물을 부었을때처럼 서로 섞이지않고 밀어내는 이질감을 보인다. 그덕분일까? 출연자들간 거리감도 너무..	0
잘 모르겠고, 그냥 불편하다	0
네이버영화다운로드에 처음댓글남겨보는데대사중에 sea of japan 이라 나왔다고하셔서 다시봤더만진짜 나오네;; 뭣도모르고 감탄하다가 급 기분나빠졌네요그리고 미확인비행물체면 입국전에 격추당하는건 기본아닌가현실성많이떨어지네요;; 급실망입니다;;;	0
채시라 최수종 나온것때문에 2점깎는다	0
공룡을 좋아하는 아이가 많이 좋아했습니다.	1
살짝어렵긴했지만 여운이많이남음	1
괜챃은 드라마.	1
이 이상의 무협영화는 나올 수가 없다.	1
ㅠㅠㅠ하 진짜 재미없어서 소름	0
기대하면서 봤는데 역시나 기대를 저버리지 않았음~!!	1
뭐 이딴 것도 영화여... 정말 역대급 쓰레기 영화	0
애밀리 브라우닝을 얼굴만으로 평가한다면 할 말이 없다.ㅜ	1
멍하니 보긴 했는데 별로 재미없음. 끝까지 다 보긴 봤으니 1점아닌 2점...	0
몰입도는 좋았는데 대체 어떻게 끝낼까 설마설마하는데 설마였음 개연성도 없고 최악	0
원표 주연영화중 청옥불에 이어 두번째로 좋음!! 원표가 상당히 멋있게나옴ㅋㅋㅋ	1
이건 1보다도 더쓰레기다 네이버는왜 1개미만을 안만드는건지 모르겟다	0
배우들 연기 너무 잘하구, 스토리도 괜찮은거 같다.. 끝 부분에서 눈물 터졌다 ㅠㅠ	1
저평가된 평점... 감동적이었습니다.	1
참....그냥 가슴이 절절하다	1
오글오글 재미있당^^	1
드라마 평을 왜 여기다가 하고있어 ㅉㅉ	0
토미리존스 떄문에 10점 준다 기대안하고 봤는데 재밌음	1
진심 이거 왜보냐ㅋㅋ 개노잼ㅋㅋ 이런걸 구상한 작가도 참 머리안돌아간다 ㅋㅋ 핵노잼 프로그램 만들고 snl유병재 작가한테 가서 좀 배워라ㅋㅋ 너보다 한참 후배겠지만ㅋㅋㅋ	0
코믹하고 긴장감도 있고 괜찮았음	1
기다렸습니다 태지형 ^.^ 언제나 좋은 음악 들려주세요	1
자기야 이러는건 자기 답지않아.. 이러지마.. 뭐?? 나다운게 뭔데!!! 어 이런 영화를 이런 여주인공으로 안찍는 그런거야... 아.. 내가 좀 심햇나??? 최고의 연기는 시체연기였다	0
호불호는 갈릴수 있는 영화지만 감독자체에 색안경을끼고있는 평들이 많이보이는듯 난 전체적으로 분위기랑 메세지가 굉장히 따뜻하게 느껴져서 좋았다 둘이였지만 하나로 살아가야했던형제 그림자의 아픔 그리고 희생 그 마음이 보여서 너무 아팠고 좋은영화였다	1
꽤 몰입도 되고 잼게 본ㅋ좀 검은 여지애 전나 답답..	1
마지막 10분을 몇번이나 돌려봤는지...	1
어쨌든 재미없다	0
꿈만 꾸지 말고 하려는 의지를 보여봐라~~~여주인공 수연 짜증나	0
어쨰 평점들이 너무 좋은게 좀....기대보다 별로였던 영화 유아인 등장 장면도 억지스러웠는데	0
의미없는하루하루가길기만할때보게된영화,느린전개로주인공과내가함께생각에잠기는	1
영화의 재미를 떠나서 뭐가 보여야 말이지. 조명감독이 실수를 한건지, 아님 의도적으로 어둡게 설정을 한건진 몰라도, 너무 어두워서 영화에 몰입할수가 없다.	0
정말재밌게봤어여^_^ 9점주고갑니당!	1
내눈이 이상한가보다ㅜㅜ	0
뭘봐!!	1
토나온다 토 나와 별 반점도 아깝다	0
우리 정서로는 너무 생경스런 내용이군요 엄마를 때리는 딸을 보면서 과연	0
재미있었지만뭔가부족했음	1
이런것도 영화관에서 상영을해?ㅋ;	0
잔혹한데 슬프기도 하고 배우들의 명연가 인상적이었다. .	1
음악도 좋고 연기도 뛰어나서 감동이었슴매	1
